LOCAL_IDENTIFIER,Z~x0<k,"vzo.""",+U@,A>.,hp!,>?64:,@wnsk>R,"U""r",&%)LTaWRb,r1Ng,|G},TSWm,r2Ng,maT_r,@V9,T\!,14W$Q,ZZw3=!t,.o<m,.b6nl,<!!,F'3Ku,~7*,MINDSPIKE_VERSION,9Z/5)2,%IiL7w,!;@Jw,fPqsI,ZVf,i]7V,Jv[i,";<""<i(T","Kj,",w-u:jN'qI,PZ8,jNhEum,]xq,v0rt3X,^%a;,b1oRb13,v1rt3X,0HU2N='U,ZrK,.6AvGp,3I\y,b2oRb13
19558,0.8824136559730138,-0.8851544170145546,0.4267781889822171,0.4267781889822171,0.685857818608419,0.9763533869436779,0.4469817170098519,0.9993641599383868,-0.4994639017857586,0.5647937473124494,7.989981376875082,0.8085020670565738,,satik cyst,-0.5692039956914566,-4.333284711693983,7.989981376875082,1524.3494743431793,0.08332531120448404,62.067911881464035,,,,kristal,-2.1537305737914614,0.4233162649463546,0.6353742842117354,1.2418199422391512,-2.5984668521630634,0.16446922150632848,-2.5984668521630634,-0.21781546461910137,,0.4592802315953961,0.8442706687923766,0.25369343615074325,0.7579207728578854,,0.9757133776692501,-2.3871055266016654,0.07493862797123703,-0.33624002330007907,0.000755507454595548,-0.43386388603213405,,10.221312641626007
19559,0.675995275035498,-1.1782040031716223,0.7938615216933422,0.7938615216933422,-0.17483874292600554,0.0507818386336234,0.9923286305935439,0.5326597303302464,0.6469490243860896,-0.9152776963236564,,0.9124409874684131,0.12471387058731989,satik cyst,-0.0832410448154558,,1.8125880815860365,1441.4932137993067,-0.7904637958828379,9.780683754753895,1441.4932137993067,kiv,0.3468707394650918,karbon,0.41591850582415546,-0.9681876712579278,,-1.1545361548956206,,0.6199004175887423,0.34743669273600447,1.1156175051782653,9.780683754753895,0.40653663800649453,0.8194609806564185,0.20598120690112187,-0.11327390595048087,0.18375424818155967,0.1160628521113306,-6.953934042688255,0.8454626688493359,-0.36670549371769806,1.401453472503257,0.05234698845262151,-1.1545361548956206,-6.391333834461531
19560,0.5011103899548938,0.14077657975801752,0.40210433411708946,0.40210433411708946,0.1501356539562031,0.936834955623053,1.031380525277331,0.37784358350413727,0.9637885952537132,0.08609499970490936,,0.9695071384170723,-1.0756012571771854,corro,-0.47887256485934443,,5.359596151936879,495.09923297285843,0.21313007598533007,83.74556446713294,495.09923297285843,vel,0.7886201265635918,,0.7124817644338045,-1.1614014239364956,-1.3667160518152468,0.28395303961503326,1.03294424449976,-0.7132765228085837,1.03294424449976,-1.7975658087642543,83.74556446713294,0.7413206823447441,,0.7395945328500438,-1.2314004166766461,-0.7975080640638319,-0.21519632356018042,-7.686310590202199,0.5746421121718934,-1.5681400822062694,,-1.3498485832699525,0.28395303961503326,
19561,0.27887967240817424,1.4510289714146158,0.9540076899205491,0.9540076899205491,0.6887127445547695,0.8759318178209056,,,1.1576093170309123,0.5591106091156264,6.68623705036109,0.19761150459444765,-0.3486528601649179,corroyi,-0.17099886629375838,-1.2749042077914805,6.68623705036109,899.6128405324105,0.8640545235996254,43.80980134887149,899.6128405324105,jut,-0.22817911101361685,kristal,0.6097377233367051,,-1.1453343393796536,1.5952825572444616,1.4020796281675902,1.6613339099574242,,-0.6436772860177493,,0.29176556722052027,0.8566791655337798,0.7344315471602916,-1.6050093580107283,,1.298693290993424,4.5000084774553875,0.18678164442398787,,0.28191802075105005,-2.5245379038380173,1.5952825572444616,2.1696816099419465
19562,0.7289021357907499,,0.7913107143126669,0.7913107143126669,-0.18630588383932026,0.9937731027679316,1.0980586433472475,0.39425823549574524,1.0090698832539777,0.2328084637214225,,0.7160934824899615,-0.409264858906298,corro,-0.2841395546889674,-0.8461279598451563,,1474.2806867131267,,93.64933313102257,1474.2806867131267,tir,0.527568116112033,,-1.678869050737781,0.6040248469495526,,-1.1589539347913658,0.7259096803181547,-2.2267615249572263,0.7259096803181547,0.08882296227878847,93.64933313102257,0.6770819719511081,0.47598169034922033,0.26665619213250447,-1.6599055625051826,1.797913315351233,0.05104280502202368,4.606584828096598,0.11097704070809827,,0.5130471794424233,,-1.1589539347913658,3.2596001470022165
19563,0.7542280835146588,0.9806928240711709,0.09825988384251205,0.09825988384251205,1.2940486869312497,0.8258884563942139,-1.5244237455689538,0.17859189831957845,0.12478833216051557,,4.449785289807696,0.951439802251848,-0.4470346250273519,,1.2169861468693493,0.22241561167694113,4.449785289807696,1737.1038405451193,-1.1054282674177234,43.19451326050314,1737.1038405451193,kiv,0.3707905767129498,,-1.3373846365659396,,-0.13721133672423744,-0.6179889012966875,0.1378750083984709,-0.3586436554289122,0.1378750083984709,-0.6867089154745369,43.19451326050314,,,0.9366106790754973,0.9837906033530097,,1.041641982874409,4.4951464373095655,,-0.48619426478647226,1.6865184374681528,0.3019960527455986,-0.6179889012966875,2.327218192528278
19564,0.20749574782302138,,,0.6864956938870532,0.5835443030118876,0.46506234223662,0.5798572852951321,0.7239793163313167,-0.08922388662686458,,4.04146367327108,0.21046150979290457,-0.5383956367376485,corroyi,-0.00235652865490807,-1.1837904985933563,4.04146367327108,,1.56279244518889,51.8849944990807,319.85791539506977,kiv,1.1571714205518482,kristal,-0.12951724686344077,-1.5831502745862955,-0.4819579137754496,-0.3901567519637796,-0.8228093379753948,-1.1620500738238742,-0.8228093379753948,-0.39404500797255737,,0.043042087063589474,0.5399001545438581,0.20161563692677076,-1.3117485685292083,,1.279464931657751,,-0.1455691273104299,,1.0417246640588513,,-0.3901567519637796,1.384603647620712
19565,0.21354285449034138,0.19340636718971696,0.1992703364668008,0.1992703364668008,1.8221977716429858,0.23875177108602408,0.39768637074014734,0.5448010852760984,-0.13885749706829445,-0.6338934320213193,9.77470046654482,0.6202348489611205,0.25646097215805125,sfer,0.05969188057973627,,9.77470046654482,,,71.40527233781268,274.9634136150833,vel,0.10618291944021628,,0.5083866575937769,,0.10798392072522883,-0.7284511514191936,-0.03260160942623469,,-0.03260160942623469,,71.40527233781268,0.12564349241231398,0.2897279837382146,0.34782234743304596,-0.057836612377593744,0.6288713653656449,1.170431310477749,-3.0239802979674923,,2.6068591631497697,0.10544562870883332,,,9.257816332384666
19566,0.25721468702440453,-1.0309927649228248,0.7681072983815771,0.7681072983815771,-1.4162688593406074,0.49611618024822823,,0.002242224218418132,-0.41131066361213486,-0.45827908215731333,5.256593705285173,0.1480523743001695,-0.9754897325646585,corroyi,-1.6949635348588552,-0.10923118214660527,5.256593705285173,1747.2168938284074,-0.6547267605152455,25.579066089805337,1747.2168938284074,kiv,0.19793397595153028,kristal,-0.642776382899948,0.008096229094330283,-0.3740531513227132,-0.6960243316239494,,0.33278713393975634,-0.8145832799851229,0.27055661066804937,25.579066089805337,0.1285242398215719,0.822729369588664,0.5195235874589648,0.5448757574395742,-0.5734997677304027,2.05419384125607,-2.3141206976301483,,-0.18808649209742556,0.14782073903652695,,-0.6960243316239494,9.55176483280475
19567,0.9553505723191517,-0.870849222105285,0.20905039936790248,0.20905039936790248,-1.3521431695567736,,,,-0.4838731337493019,,6.579683420951865,0.8841927421190007,1.0571791144540053,,-0.5530694266192758,1.1589470790787706,,1256.4963330178905,,21.184178626088023,1256.4963330178905,jut,0.3347650654374909,kristal,,0.6915936585103284,-0.42905586299299864,,-0.3669611961696719,0.5317459539702547,-0.3669611961696719,1.8012804965468043,21.184178626088023,0.32273264788615996,0.4633750835795035,,-0.26825426738010955,0.8844377797842204,0.039885242009850726,,0.7218322643047012,,0.6565270995370135,1.3556782043746507,,9.448033737546856
19568,0.9878936040816121,,0.8645991463982773,0.8645991463982773,-1.37794017655884,0.004563917022544994,-0.8931142316154002,,-0.19431178954312367,0.8254350085254418,4.132922531596556,0.5417583363656534,0.20869891640797547,satik cyst,,1.1269671718631806,4.132922531596556,182.9449728981129,3.0055689935202285,8.896043378156794,182.9449728981129,tir,-0.9554500901405428,karbon,-1.3011841325285654,0.29590275306642555,0.15281420226062167,0.6596204640623078,0.455900831795643,-1.5363167287009158,,-0.0374996400643438,8.896043378156794,0.5189198888498054,0.6489970860780717,0.8084816002702894,0.13879547982288057,0.8869798952597308,0.6549150986875256,-7.691682558197883,0.01423573692445207,-1.4611967141304374,2.961283696951351,-0.21014701033985184,0.6596204640623078,
19569,0.25431145225477947,-0.28867476946422144,0.5389101228964761,0.5389101228964761,-0.95967265422452,0.5433437754066661,-0.10602521622193353,,-0.8091461062909305,-0.5806127527454809,5.582341587372808,0.6943001503644092,-0.3296569963981856,satik cyst,1.4007527525453038,0.7464145691440531,,876.018370177219,0.25055511143409326,25.38608515424583,876.018370177219,tir,-1.554208924073531,kristal,,0.9016349755240205,0.7362935643482682,0.2867343783294114,-0.7066174027451323,-1.1331389244813534,-0.7066174027451323,0.022872830635686254,,,0.8290314544539014,0.8128474053872411,-1.5050788973757092,1.1209153741075712,-0.20883145551038723,5.653719997296243,-0.6818018494496835,-1.7451963946042544,0.15970599951703598,0.7606148631493476,0.2867343783294114,1.4234612817840213
19570,0.2707463549613389,0.10717688111162582,0.8611546161265871,0.8611546161265871,0.7794909704024685,0.7099287614675898,-0.9461866810382582,0.6618129773737526,-0.7646400375463995,-0.5280217041305042,1.6864426972503668,0.3278325583838114,-0.34282271470144726,black corru,0.1822564381228866,-1.4612248469465285,,479.74211524172426,-0.3101369973040046,91.45821672959885,479.74211524172426,kiv,-1.065064317551771,,0.1058683184784601,,1.129819118548232,0.38005446981193625,,0.005088936947722382,,0.8841353197741357,91.45821672959885,0.15315888413930367,0.6987162074067506,0.1634425153308141,-0.4960551358615851,1.2261032915769854,-0.6378723202495382,6.9577004797177775,-0.5822245290938804,0.6871888914267941,0.45333717177074095,,0.38005446981193625,3.1514443644954984
19571,0.5702394424458007,0.11299176757799528,0.24120677462802298,,-0.6799666949320253,0.11546977517788792,-0.0967494053303549,0.01872471379439067,1.9193574173481747,0.8626100497357743,2.681410858947471,0.5694918385200097,0.35237918846862626,black corru,-0.9321312151135317,-1.5329559911267165,2.681410858947471,1303.2095532447217,,58.911873598023654,1303.2095532447217,vel,-0.9654921909980355,ERROR,0.5033287738455666,0.42248462193427205,-0.11327475327815528,-0.8235984549869109,1.7608970238208073,0.3511701427617313,1.7608970238208073,-0.06223105697249944,,0.7112272814705024,,0.5144464281353097,-0.9073788851664958,0.9160579362276262,-0.5493833839499502,2.579859419549364,0.17015410841373924,0.9739566935459205,,-1.6948091778598704,-0.8235984549869109,0.8756550138355634
19572,0.3852263791718302,,0.19118366452073943,0.19118366452073943,,0.8943088210523212,1.5048669709218196,0.20822537121067186,-0.8754661280055099,-0.5357912104512066,2.1461880260564037,0.08265805562925976,0.22793509016360408,corroyi,0.2959941282730232,-0.504868427150448,2.1461880260564037,1508.820248153842,0.7684493948342436,4.242110603246196,1508.820248153842,jut,,karbon,0.38250613202419315,-0.049338867704281975,0.35377219790727626,,-1.7202682976947343,0.25572837539796806,-1.7202682976947343,0.6272789099841637,,0.6811965513116557,0.078346453184856,0.042823042980679404,0.04223178516301359,0.7874113233327825,,4.404434378354592,-0.5044159937413994,1.0492079552324216,-0.803133620166768,1.6246899383903226,-0.8693390319782306,1.7107420882484174
19573,0.9458995210557397,-0.8167810216049345,0.9626920774993599,0.9626920774993599,0.7464803603411624,,1.0088993798014214,0.580781298121595,-1.3040807249441762,,1.6314832877292609,,-0.26940484886387445,,,,1.6314832877292609,946.9011327153645,0.783265331419483,30.95761808911658,946.9011327153645,vel,0.04989746617166807,karbon,-0.3752308761501621,1.4858617109875785,,-0.689681522877592,-1.5835628995398836,-0.3057843305668045,,0.7899751431915123,30.95761808911658,0.26246386627675067,0.09764569994276362,0.7345830469338653,,1.1334328944460292,,5.604455330898088,-0.5669805895785257,0.6126303339798181,-0.20467214820078627,2.037729729829759,-0.689681522877592,0.8049609477355155
19574,0.44968953698496983,-0.7484860233088235,0.1795438707941669,0.1795438707941669,1.2495865211006278,0.8328489502717826,1.3363729162824418,0.5848854073266984,-0.2784495357161426,0.8701374097164273,,0.7085617642859817,-0.38747626486369596,satik cyst,,-0.0185691377578453,10.048966114731265,,-0.5169072259026766,,1636.391892163586,vel,1.234483104097295,kristal,-2.3887739057733843,0.6600798203524331,-2.0248480737691255,0.40575518806718364,-0.30659071487795525,0.05652026342302248,,-1.2668387329347393,26.17431721831024,0.6844622259773223,,0.5633129045343365,-1.2105362340480965,,2.173464459267747,2.6842995140108323,0.3060414370966278,-0.9040898432519284,-0.3127760892840147,0.0344906571593316,0.40575518806718364,2.7237288026481536
19575,0.3548458327116335,-1.830225635438501,0.5390579945599829,0.5390579945599829,-0.46268399596697,0.13625558316398179,0.9864928323649566,0.19020996673369472,-0.39807611897779926,-0.2395682251781924,,,,corroyi,0.12433125945150524,,1.9893358060973634,892.405946006754,0.5552271018275857,63.813334767961535,892.405946006754,vel,0.670547434376409,silikon,,,-0.30649411796132625,0.9364183422023502,-0.9243870402844836,-0.0708045075614755,-0.9243870402844836,,63.813334767961535,,0.4168821647655033,,0.9321775833588043,1.5683125431461384,0.8491524781745611,-7.13202929880692,,-0.32393450396097057,-1.2397605116972157,-0.23889961502210177,0.9364183422023502,-4.89983092947566
19576,,0.5935664610480069,,0.17462097049806313,-0.5506049188377686,0.07381302977179938,1.955007334047496,0.7485896294717592,0.3067206695805428,-0.13657880583161358,1.844913341031941,0.5394041687961645,-0.5995641781419243,corroyi,0.4329460386334479,-0.2133744371819538,1.844913341031941,1544.5484145986536,0.782803072601006,50.84987786962354,1544.5484145986536,jut,-0.552056935295961,kristal,,-0.45048114531668626,1.3203125265775926,-1.0376868967750763,0.07333677566469643,,0.07333677566469643,,50.84987786962354,0.07211750360861813,0.7297989017536887,0.2113145474520145,-0.6502929753707457,1.6195743100082407,1.1028618953277365,-2.9204580535362337,,,1.4043877473055166,0.3762405044158988,-1.0376868967750763,9.159903125025213
19577,0.22157138680780075,1.2414313755025372,0.4156047921120234,0.4156047921120234,-1.6401673312416813,0.8301525081798093,-0.4002578225026004,0.525197134526437,2.144267916896827,-0.09967615067014135,8.240686717319072,0.7756127464562943,0.9465831724325263,corroyi,,-1.4490324805693953,8.240686717319072,1078.5008837937555,-1.2752336555756585,5.437207340888783,1078.5008837937555,,-2.0396739276358047,kristal,,0.9912958174999957,0.7002196426331414,-1.6688916544599037,,0.7222218245407184,1.9154330921652147,-0.44272709678713557,5.437207340888783,0.26332381914099157,0.8387679587306042,,2.2827080059047686,0.5869654893596862,0.4920270962781857,6.50215549160672,0.6430015770777033,-0.6148669551105271,-0.8658755823112031,-1.3515245742025657,-1.6688916544599037,0.09570684765607096
19578,0.9926456454350578,-2.1832779605622528,0.2982002392740223,0.2982002392740223,-1.1611450179927174,0.12694181200991017,0.4688675847902703,0.5248872052263385,0.5199829744875992,-0.6145594849057658,4.518634158423669,,,corrutir,1.7123408942573288,-0.0891774464585125,4.518634158423669,1666.7514917950443,0.14317189641134215,84.57771245980446,1666.7514917950443,jut,-1.1795980245004554,kristal,1.3534246344578544,-1.6169004517119296,-0.17592637224184554,-0.4935654562464307,0.575186865132511,0.07600444373951579,,-0.34299024204603984,84.57771245980446,0.2648319556664369,0.13467670225666628,0.093778910165224,2.2790848890833373,0.801476126948629,-0.31230741723958116,-6.252182978593668,-0.4382321798940856,-1.2703733127404524,0.4974280644487879,-0.2564980690928352,-0.4935654562464307,-6.9925309568261556
19579,0.44371890083063814,0.9364560738452958,0.030308831829803484,,-0.6362685947220458,0.2858654543121143,-0.06595033303542638,0.7798430586304281,1.9855976400400623,-1.068699824570665,10.541635449176313,0.7967756666151949,-0.0023377471995333077,sfer,-0.15431270556255863,-2.5744319787768495,10.541635449176313,1742.6017045075944,,94.6293179136327,1742.6017045075944,vel,,silikon,-0.3457874259723118,-0.18851920032465885,1.2151502194899386,1.242747842309345,1.8394720548427315,1.0473574810150177,1.8394720548427315,0.3685349880575878,94.6293179136327,0.5958538411908797,0.997631883519568,0.28120584844218255,-0.5865163474665971,0.010943716571763407,-0.5225050961149461,-3.4422255938940145,0.7945864864136019,-0.31081664870925374,-0.2839259626072432,-3.2767993049842934,1.242747842309345,7.971008534087605
19580,0.8276542160262715,0.11004579358208667,0.8095504663298836,0.8095504663298836,,0.023753488339383066,-0.4100140066052626,0.867632937008556,-0.8253860782376373,0.9436624666521394,3.261077166295599,0.7669477246263959,0.4142697069080306,sfer,0.4426356259551827,,,1718.0523156400989,-0.6028866072659765,33.34673224405342,1718.0523156400989,qou,0.339445517448317,,,0.8200393607934202,-0.6265767205287358,0.9325612781181724,-0.28086509812937344,0.26821683181517586,-0.28086509812937344,,33.34673224405342,0.10549179482474391,0.414948731192163,0.212165685773557,-0.9473417029482288,1.0125424514481036,,3.875280965672687,0.20958179901146967,0.929617762765824,-1.0072616348083947,0.3361652591284573,0.9325612781181724,
19581,0.9389036309600122,1.8215648602406822,0.42791642020411735,0.42791642020411735,0.20290759842916745,,-1.689724397359003,,0.08425131447696238,0.25033224118660025,,,-0.6046789039704877,black corru,-1.2332879790374693,,5.513015498515466,1122.727773233506,-0.037808308241421874,21.70380830796079,1122.727773233506,kiv,-0.6840221173884724,karbon,0.29149632855046337,0.362916077448543,0.7447767682910976,-0.3553061322475259,-0.23602560945214995,,,1.5499015637989333,21.70380830796079,0.5949501146197594,,0.6683951592081581,1.4735046437077817,1.8917715667894612,-1.0572990644110694,-6.724466053678723,,,-1.466707173805888,0.1392776322655934,-0.3553061322475259,-8.92411170513754
19582,0.6379747601149024,,,0.4680659893526772,-0.5236541690372296,0.22871354429839053,-0.2155797690878084,0.17851626834825784,0.5958705110433632,0.2884054551266123,7.686307477945304,0.3007600362968976,0.47323617877793367,sfer,0.5821483670262678,-0.32559128786336133,7.686307477945304,,0.13612679018549223,83.08159265355876,295.17512619328875,kiv,-0.3870268559359022,karbon,-0.1684114288482742,-0.6695569796513563,-0.07887847321957207,1.2968482913267447,1.0066347472856414,0.06604120549527354,1.0066347472856414,-1.3198798691617708,83.08159265355876,,0.3572305193468598,0.4228514920647376,-0.05646656096854428,0.11434865696987002,0.8162104828389797,1.186524753040335,,,1.452269662636639,-1.6287699013658399,1.2968482913267447,2.3577292445791174
19583,0.4515458847890854,,0.3911109731998943,0.3911109731998943,1.2676684337133455,0.922842061145722,,0.4404605329387381,0.15126141546189528,0.33752031745617506,,0.01758763425244847,0.4824840118133368,satik cyst,-0.9732870952621191,1.1740896575365567,1.3080867409810606,703.0029738743189,-2.0065456389284524,30.15651894095841,703.0029738743189,kiv,0.17298079538240896,,,,-0.797960156725101,-0.022591138192772697,0.804406924731855,-0.7639041927767193,0.804406924731855,0.9289057027285864,30.15651894095841,0.5111262351744643,0.842491305025664,0.7033767330701107,0.73932219832508,0.2365025113530623,,-6.3896654909785315,-0.09522969418543083,0.6459766400423004,0.43068625272227234,-0.1248360101097024,,-6.490088620013019
19584,0.34899881389439225,1.0311873514978243,0.3088172468680269,0.3088172468680269,-0.5700114985742541,,,,0.34081397114793655,-0.6281014052459051,9.824852004913016,,1.0124901211283421,satik cyst,,-0.2764569139151002,,573.6442347120864,1.6029826680102313,55.71955124895036,573.6442347120864,kiv,-0.7369104183096301,kristal,,,1.2112754557739913,-0.741024747621077,0.16344967741429778,-0.2447399214393853,0.16344967741429778,,55.71955124895036,0.4457408131597085,0.11067707808886051,0.9314945322564944,0.3266331208495836,0.412777813742606,-1.5675503716910393,5.339832193247303,1.0926374095991591,-1.1818450185498417,-2.075146966167788,0.12307393935058104,-0.741024747621077,1.2622795052749445
19585,0.46559801813246016,,0.6335297107608947,,0.2523299733716759,0.035942273796742086,-0.9906473100920593,0.375582952639944,-0.5457541801557398,-0.5119418607390535,6.357746840747585,0.3379951568515358,-0.8300852110908765,,0.6228499323474987,0.09214305149854346,6.357746840747585,1158.616329295278,-1.594427658794367,36.77831327192532,,,-1.0676204293825944,kristal,0.33914168620787005,-0.1423794850212935,0.005243699718183166,0.38970494228414354,-0.6361606767319473,-0.5993750229537729,,0.514438834058749,36.77831327192532,0.093981939840869,,0.8900053418175663,,,,3.6394055870252067,0.9028681947122063,0.046980593764742055,-1.2336941643285493,0.36067465641444224,,1.581694032176441
19586,0.20401855249146383,0.1981222621118458,0.5835586584087538,0.5835586584087538,-0.1726257235992655,0.001905209413974207,-0.29867069456817513,0.3308651723417616,-0.5998764087600313,-0.09781827381883917,,,0.5415659499172772,corroyi,-0.5658241097725375,-0.9309387687771356,9.512483753603018,1502.6366815468434,0.879045552158979,53.3642731063806,1502.6366815468434,tir,,kristal,-0.389704379808984,0.37467609671583274,0.1291046262607438,,,,-1.150900613604818,1.3761708344395032,53.3642731063806,0.21757610639694236,0.22639235731413898,0.0436396029668642,-0.5812406262238788,0.2668226118804444,0.8082094575524382,-2.261907623478498,,0.321941752353649,-0.10280912480610195,0.16179436184878962,0.7139125673518789,9.775716752259214
19587,0.6342004246508611,-0.4156020026146366,0.7297067564715223,,-0.9182055395078226,0.20330625712073935,1.1581159477204623,,-0.6768213684299285,-0.5904469275914437,8.888853494479271,0.29791347221148345,-0.5309596912557499,,1.8194443558933038,,8.888853494479271,1037.03657237519,,76.90571591773218,1037.03657237519,tir,-1.9428082346694273,kristal,0.5493088461449587,-0.3136429295654744,0.13127901933537084,0.21757803565411366,-1.1378069065450056,0.26129867435520276,-1.1378069065450056,0.6151451417367697,76.90571591773218,0.38671643766514885,0.14354027851277384,0.8697318518783785,-1.7530271097544046,1.2142305207228277,0.8318094066758792,4.308836105604553,-0.5599545374806751,,-0.7618321005805239,0.6199646468586454,0.21757803565411366,0.456813980289551
19588,0.28591644963762264,-0.46432855834000797,,,0.05803780784775389,0.20947710007627396,-0.6513613365628089,,,0.642334810886873,2.7656839891905896,0.5018248569928109,-0.13002970054732155,corro,0.27938532592714027,,2.7656839891905896,,0.4486990964555719,28.389314103115826,292.4100190610375,kiv,-0.3371672122182041,,-0.4718120894953745,-0.7056184538531236,-0.03590593980940044,0.6419475396792239,0.2674957062970821,-2.247424685891234,0.2674957062970821,-0.825316752120568,28.389314103115826,0.21636945810770147,,0.7202716243598112,-0.24500965648045092,2.0470828941207495,-0.9610795055514756,-7.280726985295622,0.3862740364138597,-0.10983283737377192,-0.2816041590494502,-0.18088596594626247,0.6419475396792239,-6.201145838459466
19589,0.4140653991489196,-0.2521463428574099,0.23751688317722264,,-0.82932037436137,0.22201673832722257,-0.3812372872728735,0.7389099641408512,-0.9976092722239507,,10.042003011880533,0.0023079590056029886,-0.6034878092224806,corro,,-2.792142873780659,10.042003011880533,,0.12458794308344565,52.34148587854598,1546.990133411372,tir,0.15531762310681857,kristal,,-1.1627865133807056,0.02842561063996166,-0.0345584328478975,-2.845500168399689,-1.288784488114191,-2.845500168399689,0.5222891927497789,52.34148587854598,0.43103548032567873,0.4868942452037486,0.6934396010093944,-0.29063470318130363,-0.9256706925720894,-1.279647848349243,2.640255951429867,,,-1.124200096946978,1.1029786778502113,-0.0345584328478975,
19590,0.4180634389676645,1.0440362704359631,0.8418476301206892,0.8418476301206892,-0.9943493746085122,0.8747542408789326,-0.19102776260016902,0.33332077491030987,-0.14805821480657763,0.06370238793231905,1.5880421390281987,0.2200611013294822,,satik cyst,0.9761412664181628,-0.11220741234422499,1.5880421390281987,1153.1260399575801,-0.3747191739636261,37.153635003034104,1153.1260399575801,jut,0.08264752854979204,karbon,-2.5623336587953105,0.039636622625378495,0.9227258895120468,0.35227734750102385,-0.18103874245234697,-1.748609589753513,-0.18103874245234697,0.009700346446673407,37.153635003034104,0.6999082562407688,0.9517071579487291,0.3682055065048283,,1.7394662724927277,-0.5132135664715852,-5.526442514970538,-0.0791159306202103,0.02757866929360411,-0.22859991534001858,-0.08209412831576184,0.35227734750102385,
19591,0.3447170983106912,-2.4607771753986687,,0.06810258685802872,0.21919025286854965,0.7447818325269273,-0.3598029328227181,0.5225175943403807,,,10.897610521931977,0.14720452633064263,-0.8304980295175877,corro,0.057461083882300805,,10.897610521931977,,-0.7447876043457289,2.3331393740017137,988.9463525692503,tir,1.1592604888606357,kristal,0.7715337032493402,-0.8186941545646932,0.6970929404494869,-0.2526524842407749,0.6173251648724549,-0.061338190838930544,0.6173251648724549,0.24246318685041898,2.3331393740017137,,0.5195794591839623,0.034540858481776016,0.18792785590153657,-0.7999646272042737,-1.0649683449020613,-2.868966268841836,,-0.40097340247400864,0.491343087379538,-0.49902027220523554,-0.2526524842407749,7.688238442116283
19592,0.44214025766179355,0.07568187564696785,,0.6220636309768005,1.3253089972677385,0.016058526045226174,,0.32860608769879607,,-0.26366138320054794,,0.5795951229610421,0.5147063876169271,corroyi,2.119276240727876,0.697125796263,4.804462922631302,955.8338199262532,-0.5304817267305355,7.948813005089739,955.8338199262532,tir,,tonga,0.7984613389778825,-1.7455599667938972,-1.626123688727392,-0.07409399724811838,0.7089733257002242,,0.7089733257002242,-0.09258883821600171,7.948813005089739,0.18180628306322855,0.21986504404650042,0.9666099839007002,-1.5281802281659989,0.45150298947820555,,-7.200791028806629,-0.37248347186663294,0.6658721783686493,0.5552941900136158,-0.23188409580547706,-0.07409399724811838,-6.467007600504967
19593,0.6776395903427531,-0.32618686377533507,0.939835424848324,0.939835424848324,-0.13117272212921752,0.5652632097684883,-1.3797143837011259,,-0.46100752517255045,-0.08512932838806139,9.602657691267964,0.509316770655502,0.6233140970974714,,,2.0096605093926923,9.602657691267964,752.9476491834533,,22.549422139854936,752.9476491834533,jut,0.8790977408872663,karbon,-0.14533796317564732,-0.9451491418603815,1.3230457910367701,-1.1372915498723875,,1.3346962932605102,0.07743181061728499,0.017935595274641707,,0.7000186864942024,0.5035184373223538,0.343989932191611,-0.7767827062609993,-0.0819446908942405,-0.9579387552160515,6.1092231295443105,-0.03348705343791866,0.8237136292109499,0.6563030248283563,1.4084690465949492,-1.1372915498723875,2.096002003537069
19594,0.3146323070668885,,0.5934517391705604,0.5934517391705604,-0.5606786675498958,,,0.13696960655912105,1.1866574820851559,-0.47427657286981234,8.785972795073773,0.09763392183360764,0.9869587583167714,black corru,0.3446145968198295,-1.099689153760563,8.785972795073773,405.95336923409366,0.5938627410309553,36.421704474828,,kiv,0.8839773787452743,kristal,0.5450115760055058,-0.6047358876638731,-0.3843089888929912,-0.47731616621401396,,0.4938477716422142,1.019701744365522,1.4937850346599664,36.421704474828,0.2839586635870015,0.9516256604732565,0.430658078582548,1.3445300031762337,0.500149073172226,-0.5078037528797105,6.28589767559672,0.9455432855759541,-2.127253312522475,-0.2298288368063023,-1.0751272148731188,,1.8985760987855638
19595,0.19559287762878386,0.32008320483672215,0.9704933259908884,,-1.5050442901286696,0.5965286572648203,0.6825956997781087,0.3357951695370712,-0.4069290311057309,,4.473640400807256,0.8070985322540263,-0.23166372226307677,corro,-2.183792981699125,-0.2967111450398793,4.473640400807256,217.73431916229737,0.5852698815545648,57.575985647896154,217.73431916229737,jut,-2.517413782749434,,-0.49483462037185133,-1.6328168966847325,-0.7038707742132303,-0.7553547010514342,-0.9178564829657634,-0.8818164769388539,-0.9178564829657634,-0.8441357153269816,57.575985647896154,0.8125906610063451,0.9993124039190325,0.09370052744916113,0.9195261464885441,1.1203750131827308,0.2036815289387751,-2.846946655754685,,0.8978700127008705,0.9906439873956144,1.0038110747460565,-0.7553547010514342,8.216100234301356
